"","110_RNA-m110_ROF_24H_PLASMA_CTCAGA_S44_L004","115_RNA-m115_PF_24H_PLASMA_TCATTC_S49_L004","113_RNA-m113_PF_24H_PLASMA_TACAGC_S47_L004","81_RNA-m81_PS_24H_PLASMA_GGTAGC_S57_L004","106_RNA-m106_Sal_24H_PLASMA_CCAACA_S40_L004","74_RNA-m74_ROS_24H_PLASMA_GTGGCC_S53_L004","109_RNA-m109_ROF_24H_PLASMA_CTATAC_S43_L004","82_RNA-m82_PS_24H_PLASMA_CAGGCG_S58_L004","75_RNA-m75_ROS_24H_PLASMA_GTTTCG_S54_L004","112_RNA-m112_ROF_24H_PLASMA_TAATCG_S46_L004","111_RNA-m111_ROF_24H_PLASMA_GACGAC_S45_L004","118_RNA-m118_PF_24H_PLASMA_TCGGCA_S52_L004","76_RNA-m76_ROS_24H_PLASMA_CGTACG_S55_L004","80_RNA-m80_PS_24H_PLASMA_GAGTGG_S56_L004","107_RNA-m107_ROF_24H_PLASMA_CGGAAT_S41_L004","104_RNA-m104_Sal_24H_PLASMA_CATGGC_S38_L004","114_RNA-m114_PF_24H_PLASMA_TATAAT_S48_L004","116_RNA-m116_PF_24H_PLASMA_TCCCGA_S50_L004","108_RNA-m108_ROF_24H_PLASMA_CTAGCT_S42_L004","117_RNA-m117_PF_24H_PLASMA_TCGAAG_S51_L004","PEAT_SM1-24hr_mouse_plasma_CAAAAG_S4_L002","PEAT_SM2-24hr_mouse_plasma_CAACTA_S5_L002","SALINE_SM2-24hr_mouse_plasma_CACTCA_S11_L002","PEAT_SM3-24hr_mouse_plasma_CACCGG_S6_L002","SALINE_SM3-24hr_mouse_plasma_CAGGCG_S12_L002","RED_OAK_SM2-24hr_mouse_plasma_ATGAGC_S8_L002","SALINE_SM1-24hr_mouse_plasma_CACGAT_S10_L002","RED_OAK_SM1-24hr_mouse_plasma_ACTGAT_S7_L002","RED_OAK_SM3-24hr_mouse_plasma_ATTCCT_S9_L002"
"mmu-mir-185_mature",5.31702127602097,1,1,117.663681082274,206.735181720654,1,1,60.4258067065991,4.58577617674329,1.93333158720504,2.85796184520535,2.68459298130231,1,13.4126124775245,242.491547665049,616.479356123968,56.6502811595664,158.166408534451,3.35997163089146,1,81.6740766560756,214.75003971286,172.972536888133,81.7618155758343,249.824459063825,204.56460173111,198.639490321937,106.899086346355,204.582264623731
"mmu-mir-186_mature",3.15851063801049,1,1,171.779685579045,251.558758643881,259.950301442153,19.4999556250909,159.397306684858,263.956919627842,1.93333158720504,2.85796184520535,826.450560838132,10.9879702380856,7.20630623876223,1,93.0661640739453,56.6502811595664,291.262286032094,12.7998581544573,13.3996798901355,422.897278791512,1018.68858395317,666.682143113378,353.880452291938,416.230015395438,363.687871767857,520.642210846452,265.277623069355,508.031847634911
"mmu-mir-18a_mature",1,1,1,1,57.6590157737419,1,1,8.00809754181313,1,1,1,1,1,1,1,1,1,1,1,1,1.1563451097986,13.5640565920144,10.1510370050791,17.2272581527951,1.2239644095984,62.0860252128516,2.03206000168114,32.5389530765174,3.30857670929892
"mmu-mir-191_mature",1470.94574448514,13308.920315968,3986.71393965289,2344.54493128085,2511.12030770071,723.228575116006,11908.8047706835,1123.01071868416,1037.28931507881,3858.45944991843,1522.67075122318,2288.67726860854,859.965440475362,7783.70802340783,2217.13671972892,4729.10900388639,446.202249276531,6863.93317267102,4001.15191436103,11173.1115810121,2758.14601129824,5083.64412441566,3.56675428191244,2267.82313888277,2749.71519900119,13.9828609444208,1985.13535323198,2894.37842695465,3748.93153612625
"mmu-mir-192_mature",7.47553191403146,12.632797478993,6.48996410420509,118.276893597818,483.231178696515,163.518288144685,19.4999556250909,66.7903034537559,451.612539544074,7.53332111043528,2375.47523817244,4.36918596260462,2188.36548214075,19.6189187162867,227.70635086923,229.460481220531,112.300562319133,381.880755817723,812.830241026664,50.598719560542,786.477831628147,369.59935258196,272.852757858204,140.179944925897,414.662264528249,218.046803481086,3.06412000336227,207.498944804515,238.441389693448
"mmu-mir-194-1_mature",288.081914855395,1,6.48996410420509,1.15330312888604,19.8863385912473,1,1,11.869702309751,2.1952587255811,1,1,2.68459298130231,1,1,1,1,1,2.41591359040046,3.35997163089146,1,40.1644500045483,35.90015720004,32.8054334932628,19.7237594070713,16.2295798526914,19.8085036758916,1,2.3675426808246,9.80679263176995
"mmu-mir-194-2_mature",309.6670212355,1,1,1.15330312888604,1.5036356957666,1.67434974333894,7.16665187503029,11.583657512126,1,1,2.85796184520535,1,10.9879702380856,7.20630623876223,1.82139982198996,1.34098579286646,56.6502811595664,6.66365436160183,12.7998581544573,1,62.4436281508483,53.9945463945222,44.0768327312261,40.5695448802774,18.0212951294786,23.470336249959,1,12.4531699519061,18.8700937867953
"mmu-mir-19a_mature",3.15851063801049,1,1,174.845748156766,1,1,1,1,1,1,1,1,1,1,1.82139982198996,1,1,1,1,1,1.0781725548993,20.7588582301765,4.01314633094069,31.2076651767417,1,29.7953197869845,1.51603000084057,27.3251966058736,14.2529403681975
"mmu-mir-19b-1_mature",1,1,1,1,1,1,1,6.14880635725047,1,1,1,1,1,1,1,1,1,1,1,1,6.31573373315227,7.22833574646867,10.1510370050791,16.4783077765123,1,21.6394199629253,1.51603000084057,12.4531699519061,6.64318751161958
"mmu-mir-19b-2_mature",1,1,1,1,1,1,1,5.36218316378164,1,1,1,1,1,1,1,1,1,1,1,1,7.56649461154104,7.7652612418539,11.0438211031356,16.3534827137985,1,21.3065260925556,1,10.6582701833238,5.95916478293842
"mmu-mir-1a-1_mature",493.140425466391,4595.95500420223,6.48996410420509,453.857442729353,107.518949654635,369.194959863062,1986.66190375975,362.918180195064,873.538869674201,7.53332111043528,441.336957313668,1340.25142013534,1019.77296428473,19.6189187162867,1928.82538221044,2.70492896433232,279.251405797832,127.016309545641,557.953304890386,7254.81273572927,374.586639863745,358.484994827486,223.63803445284,888.631020957895,597.193258350947,71.407053583205,496.904830807786,87.5825459797077,901.088408103323
"mmu-mir-1a-2_mature",456.445744620213,4584.32220672323,17.4698923126153,465.048571138034,110.288945981351,364.474511659689,2085.32833376024,377.935532070378,934.497064678837,8.46665269764032,485.928041598597,1432.90403410696,919.893261903876,19.6189187162867,2027.39336084924,3.38690055006525,167.950843478699,128.432223136041,531.99361695058,7192.81433627859,374.821157528443,366.109336861956,225.869994697981,883.762843512056,615.11041111882,68.577455685062,475.747600773322,95.7023306471038,899.72036264596
"mmu-mir-200b_mature",3.15851063801049,1,6.48996410420509,1,1,1,1,1,1,1,1,1,1,13.4126124775245,1,1.34098579286646,1,1,10.4398865235659,25.799359780271,24.9208017991852,33.9135328671146,1,6.49230275940759,1,5.49406724999181,40.2182800638831,56.5564214084995,14.6804545736232
"mmu-mir-200c_mature",3.15851063801049,1,1,1.15330312888604,1.5036356957666,1,7.16665187503029,13.0853926996573,1,525.532352009233,1,1,1,4935.01345981597,252.348345528929,1.34098579286646,1,33.5660125792105,1,1,1.23451766469789,9.53711537662516,11.6018111644209,9.61292932725281,26.3079782846195,7.15853660184063,1.51603000084057,1.17094283510308,3.22307386821377
"mmu-mir-202_mature",1,1,1,73.9722893497536,1,1.67434974333894,1,5.79125036021918,1,2.86666317441008,1,2.68459298130231,1,1,1,1,1,1,1,1,1.0781725548993,1,7.2494886863955,1,1,24.3025709258834,2.03206000168114,15.6156124013129,18.7845909457102
"mmu-mir-203_mature",3888.47765905689,3269.81609159703,3399.28778050295,106.319249544707,130.686191659898,640.957906428655,2566.3271800126,94.0360704275397,2022.18250495764,658.065437392348,3991.9020435011,1911.32844079682,18209.0697440301,1242.26124775245,629.370863822321,414.956752539888,19200.3470000504,595.683707968192,2424.69086492553,3658.90556758997,13.4294362289884,57.9677950603729,42.6260585718843,39.5709443785669,97.9765893561083,68.9103495554318,101.10982016307,120.659984572153,90.2649660928915
"mmu-mir-205_mature",3.15851063801049,1,1,80.8709301496253,45.0681233795771,1,1,1,1,1,1,2.68459298130231,200.759404761712,1,186.636359769732,280.608350150501,1,1,1,1,1.0781725548993,33.3766073717294,23.6543964881837,20.3478847206404,33.9227682109652,89.8826633887269,1,14.0771268853853,25.7958239146921
"mmu-mir-20a_mature",1,1,1,24.6086818484497,122.124384831866,1,13.3333037500606,10.8685455180634,1,1,1,1,1,1,1,1,1,2.41591359040046,3.35997163089146,1,123.340048417401,225.381164521488,387.687112470721,107.226128369451,30.5633020669891,340.551747777159,27.8335600437095,127.497697976276,214.757102712863
"mmu-mir-214_mature",1,1,1,1,1,53.5992799804374,1,13.8720158931262,1,1,1,1,1,1,1,1,1,1,1,13.3996798901355,18.2761346327449,46.5312820086675,24.6587785984972,1,3.68757291518083,65.4149639165492,1,35.7013955259243,64.7851194495183
"mmu-mir-215_mature",3.15851063801049,12.632797478993,11.9799282084102,21.695922399615,43.5572162922773,335.477472696115,1,7.29298554775057,2.1952587255811,1.93333158720504,2.85796184520535,1,10.9879702380856,1825.6540341961,576.801275214964,750.827758513355,1,611.258757462597,10.4398865235659,1,396.943990564945,569.389329414805,16.0657316547034,14.730756898519,199.880395723381,29.4624259166148,48.4747600773322,45.8724942145573,1.08550284108515
"mmu-mir-21a_mature",1181.70531899174,6666.59295546298,10810.7393211798,3727.3391538329,6108.33826471361,1516.2638732826,17890.4570894629,1179.57607741451,5119.09786293826,4166.45887369609,2018.74656389301,1596.30955329329,3866.34448213913,2539.37925165375,3104.24852747808,7783.65973638418,42629.1153682279,2766.27924205209,2644.16822659844,10875.5192636488,3666.43292667319,4887.66631860006,3740.53779272191,1610.61918369456,3904.69965930016,7925.37213721704,2806.13908456933,4097.303157575,5104.06606448472
"mmu-mir-22_mature",525.518085036548,24.265594957986,775.084938692917,289.363185434636,247.529673077748,177.679632754803,37.9999112501817,8.43716473825067,128.892683637177,201.666291249084,2.85796184520535,70.0683122333947,2497.9925595214,7.20630623876223,312.310532534196,1.34098579286646,56.6502811595664,275.687236537689,3.35997163089146,38.1990396704065,1.1563451097986,9.48342282708663,251.314341492591,13.6073313340947,1.2239644095984,12.318391592572,118.654840191649,216.64438648253,1.08550284108515
"mmu-mir-221_mature",1,1,1,1,1,1,1,28.4603005720025,2.1952587255811,1,1,1,1,1,1,1,1,1,1,1,1.31269021959719,1.05369254953852,38.0505400693447,1.12482506271381,8.16686110714888,1.16644693518488,1.51603000084057,10.5727987657722,77.4395399301197
"mmu-mir-222_mature",1,12.632797478993,1,1,1,1,1,1,1,1,1,2.68459298130231,1,1,243.312947487039,1,1,1,3.35997163089146,1,30.0020178676396,2.71816158523274,11.6018111644209,2.87237594070713,5.25532378236965,14.1493078796057,11.8366300176519,1.08547141755154,3.73609091472464
"mmu-mir-223_mature",3.15851063801049,1,1521.72005686481,175.305657543424,26.6854204840963,96.7576635541297,7.16665187503029,14.2295718901574,2.1952587255811,1,1,1,5943.84229166093,1,1,276.85750642897,1,155.33458135365,15.1598297853488,13.3996798901355,34.4578534968996,1.59061804492375,8.47706682122318,9.61292932725281,77.1478992634568,182.593606286706,2.03206000168114,204.165559520005,16.2195057131558
"mmu-mir-224_mature",1,1,1,1,1,1,1,6.86391835131303,1,1,1,1,1,1,1,1,1,50.556975664016,1,1,36.7248575889792,1.10738509907705,9.70464495605087,10.8611799543909,1,1.33289387036976,1,15.4446695662099,29.6434517635236
"mmu-mir-23a_mature",454.287233982202,6503.73379075708,1307.61145680081,1550.43472365118,1,1692.9435060374,1,1,1,1,1,1,1968.63013690286,1,1,1,20981.1559971565,1,3177.52181517991,15401.4024235483,1,1,1,20.4727097833542,20.9328324542578,1,1730.73256281758,1,1
"mmu-mir-24-1_mature",9.63404255204195,1,1153.89246188307,76.5784425408162,78.056261452289,1,740.998225003634,8.7232095358757,205.389242074368,683.265390246884,324.285361065731,4.36918596260462,1,1,1.82139982198996,269.696804778774,56.6502811595664,56.2206300256178,5.71994326178293,25.799359780271,133.424307999411,243.47555371597,194.622551266003,101.858650672758,116.565635352776,367.849045147479,304.425640494254,130.660140425683,218.262719197354
"mmu-mir-24-2_mature",3.15851063801049,1,6.48996410420509,78.4180800874487,86.6180682803212,183.074430701514,722.498269378543,11.583657512126,222.122864232503,705.665348339805,404.177720409561,1,20.9759404761712,7.20630623876223,1.82139982198996,140.122203489517,56.6502811595664,2.41591359040046,1,13.3996798901355,41.9624187672322,84.3308368837877,98.3134666881585,53.3017012770859,36.1624123069492,115.182597536829,332.807290540485,11.0856272710815,63.2460683099857
"mmu-mir-25_mature",3.15851063801049,1,17.4698923126153,129.468022006499,621.982812880212,425.165988560194,19.4999556250909,559.502467362863,953.621204288135,2.86666317441008,8.43184738082141,9.42296490651155,30.9639107142568,25.8252249550489,891.397407037119,1.34098579286646,112.300562319133,186.48468034246,1339.10391471546,25.799359780271,16.2436482053631,728.319276048833,857.737940097468,213.202606613475,169.1972716084,1.16644693518488,408.147670663208,351.689226213959,352.416676859946
"mmu-mir-26a-1_mature",106.767021262514,3386.14406638696,648.8157642962,186.496785952105,180.797943388674,5.04609846003365,636.165143128119,159.826373881296,183.874585013908,552.598968038179,526.803202193115,573.761613642786,5474.40769047091,1322.94322885635,15.7851967958193,1065.5576453291,6901.63486378623,425.774077120137,1518.46175866321,75.398079340813,263.034404022447,249.220656516592,152.661698657348,248.902574549624,302.232130909851,420.612723601087,415.372090674976,178.011305749235,257.25201473218
"mmu-mir-26a-2_mature",121.876595728587,3153.4881168071,758.615046380302,176.22547631674,181.805214780208,4.37174871669471,568.331972502786,158.968239488421,193.436654818557,563.798947084639,552.814668025989,590.607543455809,3077.29483333037,1236.05494151368,23.177795193729,1074.7642617365,7458.1376753819,390.376237360126,1440.58269484379,13.3996798901355,235.674009807693,250.885125552286,152.884894681862,268.125634207551,299.320593585072,413.621952323322,394.214860640513,183.652419307636,250.924804491879
"mmu-mir-26b_mature",7.47553191403146,1,22.9598564168204,99.8805181314938,181.049761236558,2.34869948667788,3731.82438439332,137.657902065356,1,141.933069667961,8.43184738082141,440.678768119903,20.9759404761712,7.20630623876223,425.663707968811,375.402400567378,112.300562319133,85.9548154240274,1789.85849621573,25.799359780271,189.786720081805,283.798658419401,364.139931884481,272.244861277107,202.791933048161,282.62821433282,147.552520238721,315.278402337004,234.593761844616
"mmu-mir-28a_mature",1,1,1,141.732272317382,1.2518178478833,1.67434974333894,2492.32735751224,1,1,1.93333158720504,1,1,1,1,2.64279964397993,1.34098579286646,1,2.41591359040046,5.71994326178293,1,4.43959241556911,1.05369254953852,2.67397018385594,1.12482506271381,1.67189322879521,1.33289387036976,2.5480900025217,1.08547141755154,11.6878551356431
"mmu-mir-296_mature",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.4680096834803,35.6316944523473,4.23634235545481,10.7363548916771,1.2239644095984,1,1,8.94884183229301,11.9443636588986
"mmu-mir-29a_mature",452.128723344192,5154.32928319389,522.546589899483,473.020333840108,542.156555101206,505.413608017528,25.6666075001211,172.483856176203,336.867701888288,619.798842316942,188.654146365741,422.148245325578,40.9518809523424,19.6189187162867,617.049866492472,1169.55831215337,52813.1168204285,461.171916880149,293.636482230542,13.3996798901355,672.267728920272,1041.56161005658,584.322810067666,456.361828779975,852.288720883528,973.882336155634,417.436210678338,522.546589899483,673.992862181177
"mmu-mir-29b-1_mature",1,1,1,29.3610788439168,1.2518178478833,1,1,6.43485115487549,1,1,1,1,1,1,1,196.384859312484,1,2.41591359040046,1,1,31.8781591852227,52.1689997102124,15.0613495443899,5.74335238312474,6.82307464955846,16.8124588425638,2.03206000168114,40.4023234912589,42.7253864495508
"mmu-mir-29b-2_mature",1,1,1,33.1936570660678,1,1,1,6.79240715190677,1,1,1,1,1,1,1,190.247115040888,1,1,1,1,33.3634377283094,55.8737856283705,14.9497515321328,5.74335238312474,7.04703905915687,15.6473302962696,1,42.0262804247381,39.8182898526559
"mmu-mir-3068_mature",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.7025273481782,25.0542621932583,4.12474434319775,1.49930025085524,7.94289669755048,10.6539222407231,1,1.25641425265461,34.1751023410363
"mmu-mir-30a_mature",5.31702127602097,35.8983924369789,1,1.30660625777207,59.421740708925,171.610485064752,13.3333037500606,58.3519819238177,835.290590455606,476.99910947457,2.85796184520535,479.424406689856,10.9879702380856,7.20630623876223,97.1037791728256,3.04591475719879,56.6502811595664,3.83182718080091,5.71994326178293,87.7977592309485,249.666897134667,38.1552442806579,42.2912645351131,90.1250947776595,57.215066809199,78.5642717961549,94.9174601529833,8.17959907432917,18.699088104625
"mmu-mir-30b_mature",5.31702127602097,1,1,36.8729321593326,1,1,1,1,1,1,1,1,1,1,174.315362439882,1,1,91.6184697856293,8.07991489267439,13.3996798901355,61.9745928214525,123.687475695525,78.1142264696302,73.7730115621505,18.0212951294786,108.191826259064,2.03206000168114,66.1292201742717,68.4617416161795
"mmu-mir-30c-1_mature",3.15851063801049,12.632797478993,1,40.3989041237115,57.1553800779753,75.1784717672836,858.16461062921,104.548216740259,2.1952587255811,259.532849655796,279.694276780803,391.825571662136,20.9759404761712,7.20630623876223,404.307312597072,239.690055006525,167.950843478699,179.405112390458,26.9596879398061,1290.56670857409,1.0781725548993,563.644226614183,335.905634783444,391.078320980653,331.123539748045,444.91397613808,335.387440544688,278.183807119637,229.976608426019
"mmu-mir-30c-2_mature",1,24.265594957986,6.48996410420509,41.4720260259138,55.8962908385589,74.5041220239446,1055.49747063018,105.477862332541,2.1952587255811,238.06622315008,298.273895232856,418.779059362973,20.9759404761712,13.4126124775245,394.450514733192,238.667097627926,1,192.148334704062,3.35997163089146,1278.16702868396,336.594778182687,554.946033588942,331.88810634219,404.309777628316,1.2239644095984,426.771260202928,354.480550575789,278.525692789843,231.344653883381
"mmu-mir-30d_mature",454.287233982202,47.5311899159719,33.9397846252305,193.088820494204,333.147741358069,177.005283011464,56.4998668752726,302.705750294996,224.513381683665,1473.79724460955,19.5796184520535,1212.22235355636,30.9639107142568,3979.24229904659,943.145595822487,1007.93104633467,446.202249276531,905.768784265892,116.638609913682,12375.8805303552,299.853677380017,436.929809703268,463.908554842295,528.385889965842,805.928088096659,801.776205174466,768.852641250765,338.868513581229,349.424077421966
"mmu-mir-30e_mature",1,1,6.48996410420509,58.6419764611499,28.6999632671627,40.1122851136586,13.3333037500606,83.0233457189762,9.36681107906768,245.532875847721,339.149055827374,2.68459298130231,10.9879702380856,7.20630623876223,1.82139982198996,1.68197158573293,1,5.24774077120137,15.1598297853488,13.3996798901355,85.0354965167454,114.398664625361,19.9716620837006,25.2160621664789,20.484903635061,16.3131180370091,122.783080198374,17.5814550049983,14.0819346860272
"mmu-mir-320_mature",531.99361695058,24.265594957986,1576.61969790686,168.407016743552,1393.30088094675,1692.9435060374,50.3332150002423,1208.53811317405,4.58577617674329,512.465709788362,937.412769983497,477.739813708554,70.9157916665992,32.0315311938111,600.621870052673,668.991168225403,446.202249276531,1729.83049387896,531.99361695058,100.197439121084,1348.2258111345,1620.63575682955,1772.95323861764,910.974707183666,321.493070135314,1142.16018762755,1332.87343216951,841.098563114064,1021.21989982795
"mmu-mir-322_mature",1,2234.49711596665,1,137.133178450801,1.5036356957666,1,1,37.6852452954096,427.707365032452,1,1,2.68459298130231,1,13.4126124775245,1.82139982198996,151.374734654111,1,135.511791088043,1,13.3996798901355,125.919742729078,106.505859843198,8.03067477219493,1.12482506271381,23.8443697790371,24.8019117314381,70.1480201126361,57.0692499138087,99.7557814533426
"mmu-mir-326_mature",1,1,1,1,48.5935732499432,1,1,1,1,1,1,2.68459298130231,1,1,1,5.43281530726403,1,40.6455805312128,1,1,1,1,1,1,10.8544340223297,26.299934148102,1,1,17.1600369650924
"mmu-mir-328_mature",18.2680851040839,1,6.48996410420509,444.352648738419,956.396914869231,85.2937179173677,5544.82003565223,274.601848928337,210.170276976692,207.266280772314,703.309577487623,4.36918596260462,30.9639107142568,1167.7855728873,5.92839893193978,1283.44756697077,56.6502811595664,5671.73392955383,15.1598297853488,38.1990396704065,654.288041293434,900.403897319799,856.733557987155,844.942249008061,378.380030173308,1208.07317396076,430.336960699352,496.22139329361,890.57155864985
"mmu-mir-330_mature",1,1,1,1,37.2617700951948,1,1,1,1,1,742.326776236935,1,10.9879702380856,1,1,1,1,1,1,1,28.282221659855,1.05369254953852,1.78118608579944,14.4811067730914,61.4703905915687,9.65524062961385,1,27.2397251883221,8.60975285657792
"mmu-mir-335_mature",1,1,11.9799282084102,78.1114738296766,1.2518178478833,79.8989199706561,1,5.71973916081293,2.1952587255811,1,1,1,1,1,608.835868272572,154.102620997042,1,2.41591359040046,5.71994326178293,13.3996798901355,22.5756251522063,34.0209179661917,73.6503059793477,100.735225108333,1.2239644095984,1.33289387036976,77.8884701252446,52.7956790362319,13.397911957346
"mmu-mir-339_mature",1,1,1,1,24.9226955489133,1.67434974333894,1,14.658639086595,1,1,1,1,1,1,1,1,1,1,3.35997163089146,1,1.0781725548993,10.3961961692415,5.91031253931075,5.74335238312474,1,25.3012525369927,18.5450200285793,13.8207126327307,24.0857670929892
"mmu-mir-340_mature",519.042553122517,1,1,234.480665293434,33.4845023769454,2.34869948667788,1,74.6565353884442,2.1952587255811,1,4.7159236904107,4.36918596260462,10.9879702380856,1,1.82139982198996,146.259947761114,56.6502811595664,73.2115931104233,541.433503474145,13.3996798901355,208.626305812536,246.213873742435,3.90154831868362,75.6453875028577,1.2239644095984,27.4650626943962,115.558660186606,133.82258287509,1.08550284108515
"mmu-mir-342_mature",1,1,1,1,42.0463092049775,81.921969200673,1,1.21453359821877,1,1,1,1,1,7.20630623876223,1.82139982198996,202.181617791214,56.6502811595664,1,3.35997163089146,1,47.9817054944781,22.9602527612559,75.6590701999748,9.98740451539423,56.3192091708054,83.8905737220711,1,1.08547141755154,109.84511670139
"mmu-mir-351_mature",1,1,1,140.65915041518,1,1,1,1.07151119940626,1,1,1,1,1,1,1,88.9743345595478,1,1,3.35997163089146,1,1.0781725548993,36.3296975963481,16.7353197282458,25.0912371037651,28.9955511998003,12.318391592572,31.4457700495935,18.3506977629622,11.8588608178134
"mmu-mir-361_mature",1,1,1,1,1,82.5963189440119,1,21.8812702266269,1,1,1,1,1,7.20630623876223,1,1,1,1,3.35997163089146,1,1.31269021959719,1.05369254953852,1.11159801225706,1.24965012542762,1.2239644095984,1.49934080555465,2.03206000168114,7.75224198657148,25.7958239146921
"mmu-mir-374b_mature",1,1,1,1,1,1,1,8.50867593765693,1,1,1,1,1,1,1,1,1,121.352655184039,3.35997163089146,1,12.1786753505996,29.6181289040328,22.426818353356,41.3184952565602,1,48.4373765276913,1,7.06847064615918,12.8848949108352
"mmu-mir-375_mature",3.15851063801049,1,1,1,34.9954094642452,1,7.16665187503029,14.2295718901574,180.288808837165,1,1,1,1,7.20630623876223,1,1,1,1,1,1,1,1,1,1.12482506271381,27.8757291518083,14.9815425555301,1,11.0856272710815,23.401744364308
"mmu-mir-378a_mature",3.15851063801049,12.632797478993,1,36.4130227726745,1.5036356957666,85.2937179173677,19.4999556250909,1,1,2.86666317441008,1,1,20.9759404761712,7.20630623876223,1,1.34098579286646,1,67.5479387488215,1027.58765943779,13.3996798901355,1,1,1,1,105.591379282454,1,1,1,1
"mmu-mir-379_mature",1,1,1,1.15330312888604,1,59.6684276704879,1,1,1,1,1,1,1,7.20630623876223,1.82139982198996,1,1,111.441260051236,3.35997163089146,1,16.3999933151617,1.37584784676966,1.44639204902825,1.12482506271381,1.2239644095984,12.4848385277568,3.06412000336227,1.34188567020615,1.34201136434058
"mmu-mir-382_mature",1,12.632797478993,1,1,42.8017627486274,83.2706686873508,1,15.6597958782826,1,1,1076.7599083739,1,1,1,1,1,1,1,1,1,1.23451766469789,1.37584784676966,1.22319602451412,10.7363548916771,1.4479288191968,1.16644693518488,1.51603000084057,1.25641425265461,1.25650852325544
"mmu-mir-409_mature",1,1,1,1,1,1,1,17.2330422652202,2.1952587255811,1,1,1,1,1,1,1,1,1,1,1,1.1563451097986,12.9197459975521,1.11159801225706,1.12482506271381,3.46360850558243,1.66578774073953,6.16030000840568,2.11112842816999,1.85502841085145
"mmu-mir-421_mature",1,1,1,1,1,1,1665.99600625818,11.0115679168759,1,1,1,1,1,1,1,1,1,1,1,1,34.0669907224031,15.3359107267856,15.284545568904,16.3534827137985,50.496134521247,33.2907054258671,1,40.0604378210527,38.108233030953
"mmu-mir-423_mature",1026.29255305498,12.632797478993,28.4498205210254,129.927931393157,229.146970182268,166.89003686138,7.16665187503029,41.1892940663161,114.549578930204,886.731676257583,4.7159236904107,2.68459298130231,10.9879702380856,2191.82610228307,11.6781976858695,92.7251782810789,390.551968116965,214.802952150469,10.4398865235659,87.7977592309485,74.8730643798367,100.97552724073,143.510661652269,134.188341915634,59.6786753147815,195.243573360757,53.1190300848973,89.5483885833931,112.410201933944
"mmu-mir-425_mature",1,12.632797478993,6.48996410420509,180.364660796663,107.267131806752,1,1,49.9136603938794,1,1,1,1,2218.329392855,1,115.995975078595,1.34098579286646,1,3.83182718080091,5.71994326178293,1,79.5634176737946,324.819766266832,18.0744958753306,128.696039156226,205.479505963341,11.1532630462778,3.06412000336227,7.15394206371072,227.924540239975
"mmu-mir-434_mature",3.15851063801049,1,1,1,38.0172236388447,1.67434974333894,1,49.9136603938794,112.159061479042,1,1,1,1,1,1.82139982198996,59.6495563730318,1,3.83182718080091,3.35997163089146,1,25.5461822383796,49.6454498819018,34.1446096403476,120.707235142543,1,1,1,20.5729546193021,29.2159375580979
"mmu-mir-451a_mature",1380.2882976887,14530.3640512622,6814.04545331851,4182.34284036666,4452.13227918517,10174.2402280113,32943.2543164118,5683.9950168152,6616.75704609138,2991.39440540495,4281.74409135313,4052.44612003206,7372.12203570718,3265.51708158893,4241.06588111219,5285.2568320516,40069.2024348878,3511.04979060273,15517.8134731114,422.589116264607,20414.2774334086,17951.8690095658,26673.371321487,10605.0139026008,8744.79451513123,9904.09330269491,9330.82241519747,10115.8584958841,11589.1145494286
"mmu-mir-451a_stemloop",1,1,1,1,1,1,1,5.64822796140667,1,1,1,1,1,1,1,1,1,1,1,1,19.7614131758315,31.282597939727,44.3000287557402,35.3268922462974,1,1,1,29.5474534622136,12.79939206975
"mmu-mir-455_mature",1,1,6.48996410420509,1,1,1,1,18.8777998515641,1,1,1,1,10.9879702380856,1,1,1.34098579286646,1,2.41591359040046,1,1,1.85989810389228,1,7.02629266188137,7.86537844925948,1,1,1,30.1457533850744,7.0707017170453
"mmu-mir-484_mature",875.196808394247,47.5311899159719,1,91.9087554294199,438.407601773288,164.192637888024,1,248.285727546835,5.78103490232439,2.86666317441008,708.883463023239,2.68459298130231,1,13.4126124775245,473.304897644229,181.722470219226,112.300562319133,774.08882035865,8.07991489267439,25.799359780271,415.158195856481,524.072817604291,596.486993403685,577.067664424228,148.368581515749,432.596902934398,45.3785800722888,425.10917389073,456.302628778398
"mmu-mir-485_mature",922.684042430478,1,1,1,1.2518178478833,1,1,8.50867593765693,1,1,1,1,1,1,1,1,1,1,1,1,1.1563451097986,1.10738509907705,1.11159801225706,6.6171278221214,1.2239644095984,1.33289387036976,2.03206000168114,1.42735708775769,1.17100568217029
"mmu-mir-486a_mature",1,1,1,135.906753419713,140.75890557523,355.033615252944,7.16665187503029,1,1,1,1,2.68459298130231,1,4916.39454109968,1.82139982198996,174.56176856903,1,1,1,13.3996798901355,1,383.559415461976,1,210.706105359199,49.6002768828533,172.273896305243,49.5068200790134,1,1
"mmu-mir-494_mature",1,1,1,1,1,1.67434974333894,1,9.58134392875077,1,1,1,1,1,1,1,1,1,1,1,1,1.62538043919438,8.08741653908504,11.6018111644209,1.99860050171047,1.89585763839361,2.49802241666394,3.06412000336227,1.94018559306691,1.34201136434058
